"","date","NO_CMDTY","ID_CMDTY","IE_CMDTY","DK_CMDTY","MY_CMDTY","CO_CMDTY","PE_CMDTY","NZ_CMDTY","NL_CMDTY","ZA_CMDTY","CL_CMDTY","CA_CMDTY","AU_CMDTY","MX_CMDTY","BR_CMDTY","RU_CMDTY","IDR","IEE","NLE","DKK","MYR","COP","PEN","NOK","NZD","ZAR","CLP","CAD","AUD","MXN","BRL","RUB","DOL"
"11",1995-08-31,0.00137161687618108,1.29918050996868e-05,0.000391279571622771,0.00158916405584291,-0.00278668578593336,0.00159699938552118,-0.000588668911733742,-0.000857570409807021,0.00131841566642888,-9.44653961705745e-05,-0.0016020428420555,-0.000205775425586778,-0.000619853018883364,0.000295309679228058,0.000107043942115771,0.0028534495971456,-0.0137810582879884,-0.050429566852622,-0.050429566852622,-0.0555221788791156,-0.0144643142337855,-0.050265102386338,-0.0107335556431088,-0.0438177470888275,-0.0352818143876397,-0.00961942280839951,-0.0354362694792725,0.0162545137653734,0.0169222407413183,-0.0250923727396089,-0.0148622693212407,-0.0117356345762759,-0.0242683824393846
"12",1995-09-29,6.08934423510097e-05,-6.99709306728905e-05,0.000239253892578918,-0.000841362495939084,-0.00254452919761237,-0.00207201253707685,-0.0018929061916376,-0.00181451470996255,-3.69813342625393e-05,-0.000435501462384716,-0.00414181202268808,-0.000636536640327648,-0.00101330826912529,1.16936377523463e-05,-0.000415827923606621,9.22032721016326e-06,0,0.01750540711716,0.01750540711716,0.0281432769511382,-0.00838830562663486,-0.024009504033329,0.00579970396591275,0.0221150658567966,0.00779641629563697,0.00136855091840394,-0.017632698650956,0.000894254474975043,0.00557770336904167,-0.0205703455656281,-0.00410116774421468,-0.0088234224080144,0.00144877137734051
"13",1995-10-31,-0.00606433388528503,-0.000923667436330334,0.000763365545059752,-0.000337887820305244,0.00070415423008016,-0.00291786210393073,-0.00104249881705986,-0.00199916638169117,-0.000425909897114639,-0.000406158769644775,-0.00476547024173007,-0.00205758427719295,-0.000788820914462833,-0.000772943339625406,-0.000336805805925898,-0.0061505573758486,-0.00220507255831387,0.00300335204671094,0.00300335204671094,0.0140994740312377,-0.010485801883594,-0.0281708769666964,-0.0142161434598599,0.00819388126338036,0.00243346164350395,0.00123329923134896,-0.0353237608304082,-0.00201094917505029,0.00712592108436771,-0.100493562020648,-0.00888058910571774,-0.00255427980509674,-0.0103280184036328
"14",1995-11-30,0.00318347206340714,0.0023403886037469,0.000426737963362686,-0.00376822722537142,0.00320118816115503,5.6050799577823e-06,0.00358299026224005,0.000354183346694948,-2.88214371933792e-05,-0.000142656789042162,0.00460739061233328,0.00291907938432813,-0.000248414226869706,0.000748686790029842,0.000317824934768158,0.0114275164100631,-0.00571053605434727,-0.0198026266586795,-0.0198026266586795,-0.026308980223799,0.00145746780964912,0.000200581687564606,-0.0256926825710809,-0.0231118574605965,-0.00869637083581068,-0.00587875095206771,0.00580132156408645,-0.0114667429894304,-0.0226073459986378,-0.0637857591297888,-0.00477327875265766,-0.0149716578999668,-0.0153218653202651
"15",1995-12-29,0.00997338328885068,0.00436413755832203,-0.000423043813426277,0.00131462906460186,0.00569641708191399,-0.00254378898484175,-8.1695974214939e-05,-0.00167119639798583,0.00290032028715522,-0.000326518563977579,-0.00218515740776287,0.00106250558075028,0.000370752171604535,0.000858023814780526,-0.000269171713283532,0.0246272849845566,-0.00043792424610533,0.00156739820301276,0.00156739820301276,0.00702021185770245,-0.000669911163311421,0.0065409038232326,0.00906937764786086,0.00394906074146305,0.000612745459210904,0.00642737255408801,0.0158830461730032,-0.00337788542654924,-0.00134589505535504,-0.0203887365246412,-0.0058832806328754,-0.0192625802218105,7.94563369961526e-05
"16",1996-01-31,0.000622873965518343,-0.000663414986421366,-0.000159861428113761,0.00112979067067196,-0.00535331861167176,-0.000579285583821794,-0.00109934847048058,0.0004653171471468,0.000131816525954905,-5.19613102312445e-05,-0.00607914483875812,-0.000221484650760663,-0.000310509951902008,-0.000464381912358423,0.000157493625729325,0.00015071731263013,-0.00306011167759477,-0.0346579209606278,-0.0346579209606278,-0.0349134460100936,-0.00855108372024046,-0.0354080723692589,-0.0214600510197691,-0.0262777941289595,0.0285323904170732,-0.000822819574673221,-0.012240054894502,-0.00650325626889636,0.00510479387938702,0.0425596144187959,-0.00646255518942388,-0.015738308686144,-0.0102847872965972
"17",1996-02-29,0.000832039191578,0.00250886318939353,-0.000696006698488548,0.000834839794171964,0.00200631444149989,0.00350374031109756,0.000491557288641616,-0.00253302997941038,0.00139032008261936,-0.00011325836529908,-0.0029325109087437,0.000611288449064838,0.000109313125505713,-8.34868500607272e-05,0.000229274603132124,0.00682145273882003,-0.0104212840668389,0.0169611404503315,0.0169611404503315,0.0126622658474104,0.00501195301080962,-0.0133580536275537,0,0.0155682500562872,0.00193294246874661,-0.0592125056268868,-0.00267282384853721,0.00226038231062739,0.0234401244217787,-0.0320883145515005,-0.00652264848208353,-0.0196412498774958,-0.00306991756653585
"18",1996-03-29,0.00821352021992686,-0.000405440084207398,-0.000236886731695359,0.00270959925299595,0.0009790158894277,-0.000364663005885027,-0.000325592187052339,0.00220810373612196,0.000978525213671008,0.000579872925345988,0.00176616171621029,0.00113378669477572,-0.000163317562745985,0.00129874612663744,6.32627109984598e-07,0.000367702508106735,-0.00945836801852352,0.000717102877396696,0.000717102877396696,-0.00140511132277598,0.00551074018091541,-0.00340764890234174,0.00212539931231354,0.000608448086168449,0.0107853597757698,-0.0273989741881144,0.00194316310839344,0.00798860930620013,0.0230311644831338,0.0100503358535015,-0.0032454389541237,-0.00618813855870176,0.000773359119788018
"19",1996-04-30,0.00526967071692273,-0.000385699931251227,0.00155272379657536,0.0023617215083377,0.00420153888632219,0.00209593080934889,-0.00010243904810542,-0.00315806659500151,0.00125514751020139,-0.000858801846376395,-0.00601234235756101,-0.00335273286992675,0.000838545371132166,0.00115658117758637,-0.000210212384085875,-0.00234328134964669,0.0038585256875295,-0.0234508512164353,-0.0234508512164353,-0.0356026051604692,0.0161149413924068,-0.0174313943720399,-0.00931815297941137,-0.0251195923921898,0.00936089908931504,-0.0837586591540378,0.0117389462485132,-0.00102963898189681,0.00688339262278935,0.0152674721307884,-0.00444534981384832,-0.0205563359207121,-0.0113087033772584
"20",1996-05-31,-0.00936957532896293,-0.00168359153767167,0.000712926041648693,0.00143594455673622,-0.00171307062975562,-0.00162368107556759,-0.000541172304208682,0.00789197080964534,-0.000226899494993478,0.00096831305987004,0.00657617249245095,0.00231536319978926,0.000584785150349583,-0.00116817741322758,0.000835921836661455,-0.00527385108240315,-0.00171673861905459,0.00997939359514981,0.00997939359514981,0.00432845997251265,-0.00100230538610607,-0.0089997795038317,-0.0175516415398609,0.0100952247734169,-0.0123042421804119,-0.00461361833351261,-0.00368324541629652,-0.0059364753476933,0.0141273790768107,-0.00672497490767386,-0.0060301690265913,-0.0144002488397398,-0.00215334925548329
"21",1996-06-28,-0.00264701474938059,-0.00136143744975523,-0.00160320129845957,-0.00189644473362037,-0.00609283050101257,-0.00158704234754761,-0.00535519377673472,-0.000559336426728647,-0.00129916803111319,-0.000689932826503113,-0.0153281076371487,-0.00103650534864015,-0.00198020589615814,-0.000755938610603334,-0.000459105219279766,-0.00171486355035566,0.00257621439177325,0.00322398934409467,0.00322398934409467,0.00136181823752939,0.000400801608571833,0.00140088745767998,-0.0123509186340091,0.0004613042690942,0.00836579366318058,0.00392021717317487,-0.00537767123411849,0.00402709678420115,-0.0133654744754488,-0.0159577854386108,-0.0058944173860169,-0.0157607675344955,-0.00248405765183157
"22",1996-07-31,0.00240619700036,-0.000430526792726851,0.000359653335631589,0.00180815641305186,-0.00179486109551435,-0.000939142110740709,-0.0029093794248014,-0.00233970318729443,0.0015896802281931,-0.000465866068090723,-0.00929206034492273,-0.000851256605788658,-0.000747832006053555,0.000374371124234351,-3.22591178886944e-05,0.00300951361430704,-0.0102652740595949,0.0266004808833977,0.0266004808833977,0.0312471357967694,-8.01731740989368e-05,0.0144971003595824,-0.00774407782905198,0.0209035437655844,0.00553856539123913,-0.0427425151282867,-0.00060927315599496,-0.0085473727808418,-0.019612241860905,0,-0.0100104904536474,-0.0180150150464581,0.000485054599443171
"23",1996-08-30,0.00265343970428212,-0.0003619619051759,0.000932479114387932,1.48061758594954e-05,0.00285154316046806,0.000671719219129841,0.000623626650719641,0.00226641524779999,0.00018936658061314,0.000242603590922143,0.00160431314050703,-1.9594392829701e-05,0.000367372631272967,0.000703056827144644,0.000369731464308028,-0.00117251199874492,0.00341006298054196,-0.0029034431016687,-0.0029034431016687,-0.00562572133655877,0.000681676951632991,0.0115398734234127,-0.00202798690474049,-0.00688654060530598,0.00174266668203118,0.00666372967862089,-0.00146074280386738,0.00488570629487857,0.0215144677639564,0.000659848258847302,-0.00226567599259232,-0.0291356212377339,-0.000131946440638393
"24",1996-09-30,0.0103377123029172,0.00175846843062213,-0.00167440590201866,-0.00684013127760025,0.00434806251868738,0.000540546597897691,0.000263236470573628,0.0011265934462041,-0.00177534170002542,-0.000323223112780073,-0.00191886905336934,0.000896900097774317,-0.000626693566135523,0.00132343760136436,-3.95990786986561e-05,0.00542566021405751,0.00857638189982581,-0.0179199210455017,-0.0179199210455017,-0.0222258254590725,-0.00508133207677471,0.016929062100448,-0.0164761613411437,-0.0132938650170797,0.0138330733173269,-0.0110816736879805,-0.00521687564734106,0.00468934036338634,0.00240430406924558,0.00529451931697401,-0.00461395802094474,-0.00761590009716415,-0.00435742202320611
"25",1996-10-31,0.00872145425380647,0.00357194534025914,0.00116600062915763,0.00101869610073514,0.00171803657113641,0.000600057195334511,0.000968607730510906,0.00128439227650775,0.00212238046883168,-0.000151139904583034,0.00239472931418054,0.0013928000507032,0.000114504031830997,0.000906787843762182,-0.00083257594611659,0.0110049328380706,-0.00258064659349163,0.0109803781144589,0.0109803781144589,0.00349291499568005,-0.00826680913163071,0.0251927376320537,-0.0259652667314143,0.0156049577242452,0.0108170713434487,-0.0336994887967,-0.0165610409298529,0.0178582790489482,0.000126382405945205,-0.0548701677778329,-0.00615146205755273,-0.00939319918708175,-0.00390218636414488
"26",1996-11-29,0.00111197844577719,0.00313645937896485,0.000980582968662363,0.00077567724622891,0.00357256422583848,-0.000568919813014995,0.00334924701724321,0.00295414347922901,0.00144441900309704,-0.000295365227523961,0.0115132028187774,0.00320216093049284,0.000109724153178167,-0.000259380632614788,0.000114699264586894,0.00764919593525519,-0.00684934184557478,-0.008104287151787,-0.008104287151787,-0.0109684076587337,0,0.0042913356944486,-0.00232738662077731,-0.00369830408965868,0.0083175215891579,0.0170870849028434,-0.00142721242113866,-0.0102648922738788,0.0307371921120596,0.00921316544043807,-0.00514589222333056,-0.0109390334204316,0.000113578430115583
"27",1996-12-31,0.00818034883745571,0.00337375605655992,0.000372772146134782,0.000559211174492355,0.00334699222590398,2.35762131764683e-06,-0.000117360954937535,-0.0020931958947562,0.00203521983934316,-0.00070852603378905,-0.00123188974885793,-0.00103835676978078,0.0005457295973875,0.000785018137506633,-0.000479767796530093,0.00954471469531378,-0.00722638638860968,-0.000159566593171569,-0.000159566593171569,0.000254506894268831,0.000593883022503071,-0.0108729310519988,-0.0107900854181145,-0.003250063119135,-0.00916725987933844,-0.0135646390341384,-0.00804928588406983,-0.014181508107683,-0.0267013690258363,0.000634155643041703,-0.0060825676309373,-0.0131497886892496,-0.00761702949097753
"28",1997-01-31,-0.000487777276533849,0.000158790010417186,3.33436949787933e-05,4.97829783178668e-05,0.00280091877115755,0.00287103109959227,0.00181540154192397,0.00337560064259416,-0.000374117064069027,0.000943334770678146,0.00911621935321762,0.00214047096213697,0.000484925180538781,0.000211136918829273,0.000910365889691222,-0.00146243850722693,-0.00591217938322858,-0.0610286364761489,-0.0610286364761489,-0.058576229087925,0.0158476861192521,-0.0503933766121108,-0.0129476294675607,-0.00680790486623358,-0.0249618468933854,0.0254494215670013,0.00995268879039752,0.0171460103899215,-0.041635205301999,0.00815291140204893,-0.00642842223352639,-0.00819822805946557,-0.0163355985368195
"29",1997-02-28,-0.0197850368478797,-0.00592928301393975,0.000254497151532503,-0.00201199956974538,-0.00682639834559972,0.00168042457152964,0.000316800742841932,-0.00173551927454112,-0.00418972407276458,-0.000639675350487687,-0.00286080947185912,-0.00425330160745686,-0.000694653218755038,-0.00204175695024019,0.000720886057920734,-0.0156444429582925,-0.00838579337627407,-0.0282120715467637,-0.0282120715467637,-0.0312579601740541,0.0017316718984071,-0.0158458146516472,-0.00037828636728782,-0.038137170492114,0.00839003960750161,0.0182638315931418,0.0165689947291148,-0.0151741273335966,0.0207772701033128,-0.0129624384555715,-0.00505605656153847,-0.00865959286080351,-0.00790934846468353
"30",1997-03-31,-0.00801727060920179,-0.00209650190571885,0.00173573516811898,-0.000961788918213963,-0.00386310362737187,0.00109274017345413,0.00131516513456383,0.00129545671629176,-0.000978576137222368,0.000402120445199662,0.000835284843656328,-0.000908380298468315,0.000823461715302197,-0.000656599385078575,0.00122875756281682,-0.00599268479510033,-0.00208550649102137,0.0166966110189312,0.0166966110189312,0.0126123579300838,0.0010081662311725,0.0130145556822186,-0.00226671800869081,0.0183348455481894,0.00043205857981252,0.0128163643010761,-0.00603502133447014,-0.0114120809676151,0.00971998909839129,0.000884229199278224,-0.00909355513318634,-0.00788716734336007,0.00396473370810882
"31",1997-04-30,-0.0105062397610711,-0.00249994156449718,-0.000395643327222653,0.00113424341788607,-0.00340268220760381,-0.00176944633318394,-0.00117461641133985,-0.00202672445148543,-0.00104822513622961,-0.000572073572692776,-0.00305741237924458,-0.00372578747876822,-5.0158633873177e-05,-0.00157575197698404,-4.71105918077811e-05,-0.00634999214805952,-0.0120109126661356,-0.0354529400986745,-0.0354529400986745,-0.0334579583319438,-0.0128283980141317,-0.00741752614550069,-0.00526911268001199,-0.0727269967583066,-0.00245080519487302,-0.00586644281726519,-0.0071942756340272,-0.0099245690553366,-0.00676843127581969,-0.00453915796391935,-0.00273082706550095,-0.00557104504945536,-0.0162288961780985
"32",1997-05-30,0.0114301631211466,0.00378151432815667,-0.000430715168753597,0.00147386421754,0.0045035845324003,0.0041053255888842,0.0032757858561248,0.000458503488543626,0.00263442745903672,0.000523739774450541,0.00397100453019569,0.00355978152699633,0.00124558641932724,0.00207460509416392,0.0010383644828496,0.00823765091608103,-0.00123431408388516,0.0136837276224221,0.0136837276224221,0.0127197446536786,-0.00119426765786991,-0.00931105423308942,-0.000375304939665125,-0.000786892657864496,-0.00579040383710443,-0.0047132844520982,-0.000597193209746163,0.0152872893499706,-0.0264881755857793,0.00390748590703675,-0.00637422480696621,-0.00121453992547569,7.51449853741315e-05
"33",1997-06-30,-0.00997791800560509,-0.00242919264178654,-0.00184448981354409,-0.000934420341211875,-0.00495312286808666,-0.0028248359953581,0.000890565386513804,-0.00166401659142366,-0.0019231616439383,-0.000761801214270613,0.00401706774641295,-0.00346653846380898,-0.00224969868187305,-0.00164118555171533,-0.000747529506686723,-0.00560887959735205,0.000411268769934284,-0.0126176292916247,-0.0126176292916247,-0.0220039919458355,-0.00416874052847372,-0.0101430099650546,0.00451298246220526,-0.0285652612671215,-0.0125640810662259,-0.015111398667371,0.00634846715038051,-0.00348179664091259,-0.00832402247485263,-0.00164048241724375,-0.00577659297554639,-0.000866626278348807,-0.00791303402673222
"34",1997-07-31,0.00356321640895583,-0.00162068858662349,0.000717953462390826,0.000309219952432178,-0.00519591978311091,-0.0020806767165103,-0.000637051559903868,0.0012014498621417,0.000131961737088557,3.52573964703162e-05,-0.00343835687096048,0.00129614345577265,-0.000327118845357105,0.000240944221552575,-0.000765300009172802,0.000484166739075318,-0.0710475260006157,-0.0485770810000494,-0.0485770810000494,-0.0533231108223181,-0.0422789358352056,-0.0215998959323789,0.00075414784871407,-0.0401222944450892,-0.0463380126455495,-0.01662330492322,-0.00120091283797596,0.0021747018356883,-0.00759143279904692,0.0140945765439629,-0.00602048778158302,-0.00673403218134407,-0.0245631676235038
"35",1997-08-29,0.00413833311937082,0.000687598868367909,5.77704612264818e-05,-0.000947082376101066,-0.000807597795494149,-0.000165675061816247,-0.000507006346385545,-0.00282064916182587,0.000636040073765262,0.000187102527901388,-0.00868581889229071,-0.000481508931809078,0.00117408941158232,0.000259741183416949,-0.000218719638224194,0.0037881161852863,-0.112233394945588,0.0134255059838349,0.0134255059838349,0.0179105827254714,-0.105170600169648,-0.0513606291648663,-0.000754147848714076,0.019104434245369,-0.0166139989782022,-0.0174179223377636,0.00384800859617335,-0.00687039404698574,-0.0216224641131657,0,-0.00791026935566481,-0.00463559933895453,-0.0173047114228043
"36",1997-09-30,0.00132603203519248,0.000521934789770609,-0.000685240472474793,-0.00119253570208931,-0.000276249995990931,0.000556329330022263,-0.000522421186600097,-0.000736027961987771,0.000130411514524292,-0.000265549965979927,-0.00572723142195891,-0.000295018479719716,7.20058173127346e-05,-9.85390618431008e-05,-0.000263711571677479,0.00234196652188669,-0.110143579098426,0.0224626364704239,0.0224626364704239,0.026362828171059,-0.103204346641361,-0.0575847621729896,0.00302000984533979,0.0571120247399637,0.00499766796558897,0.00856352910436097,0.00217102967917673,0.00433370125711813,-0.00905728706090945,0.00680056511970922,-0.00402304647934803,-0.00341997597361874,-0.00807164803771802
"37",1997-10-31,0.00993381913619764,0.00253988538945614,-0.000333914579480923,2.30056830725673e-05,0.00380056614451406,-0.000275816382582958,-0.00197073788986563,0.000347623450305701,0.000988400873327715,0.00043550576178976,-0.00146931810183042,-3.2118314790801e-05,9.68753592536997e-05,0.00123762079759896,-0.000571969414321524,0.00570418003514549,-0.0936356050339928,0.027058648442332,0.027058648442332,0.0216206709119435,-0.0309678662550111,-0.0329066930387493,-0.0242775695813468,0.00717256208503977,-0.031814031029079,-0.0341344493719427,-0.0177122868903885,-0.0190003923545163,-0.034215339881812,-0.0771565310416045,-0.00600438485165455,-0.00663549861282545,-0.0203468823788297
"38",1997-11-28,-0.00577459390002534,-0.0023205648355437,0.000688927300911346,-0.000907751866840435,-0.00314479269560491,-0.00107401005960226,-0.00200970804918124,0.000482349445566793,-0.000972140876951385,-0.00119414843825097,-0.00547093328860386,-0.000842581985748972,-0.00210134437578428,-0.000859375222260812,0.000271842808255071,-0.00389119937440827,-0.0166208812360403,-0.0176605032569504,-0.0176605032569504,-0.0234089136953146,-0.0467238269063614,-0.0188695764849706,-0.00368324541629652,-0.0250419521076122,-0.0100210955981293,-0.00776200533548919,-0.0349685978377467,-0.0105970613718648,-0.0296800646765692,0.0204703114110263,-0.00587838002936587,-0.00591767725731853,-0.0158764983159971
"39",1997-12-31,-0.0157200232440206,-0.00627249467567269,-0.000848504491679258,-0.00265862973511175,-0.0096920336375738,-0.000809391057592502,-0.00276511028688314,-0.00356756293842084,-0.00425406769611126,-0.00158276975692538,-0.00793327831608295,-0.00589019137585285,-0.00357518528583807,-0.00219621374202203,-0.000320766554994559,-0.0129846833757534,-0.394415271921579,-0.0215216982041894,-0.0215216982041894,-0.0196960651867915,-0.101644633148629,0.0096025320149793,-0.00110233338371642,-0.0246878656803555,-0.0583631294304199,-0.00288243971447403,-0.00343053509678936,-0.00441749482521712,-0.0450865239894608,0.0190364974909166,-0.00629215559088936,-0.010897919910687,-0.0429575459238433
"40",1998-01-30,-0.0176119725614108,-0.00443900021918386,-0.00129848179321187,-0.00329552705568189,-0.00586105620332145,-0.00235764332303787,-0.00166761435841808,-0.00216715166117542,-0.00395153703472261,-0.000625256385519345,-0.00266042133565746,-0.00226443540875494,-0.0019012899613149,-0.0028693786039587,-0.000486364221276557,-0.00947580186005372,-0.595983432106297,-0.0193930993668171,-0.0193930993668171,-0.0178540001088897,-0.0757910174827922,-0.0363814280533812,-0.0192768289529355,-0.0294803202414036,0.00618027691908718,-0.0137820567480453,-0.0369790032410874,-0.0171335651783952,0.0509473465739437,-0.0462776371681874,-0.00625281179718682,-0.00747573877810752,-0.055270400943582
"41",1998-02-27,-0.00903538113059695,0.000492272236226457,-0.000675612354260616,-0.000977152553875619,0.00616905472170763,-0.00105397331358764,-0.000708840164631756,-0.000957095206948375,-0.00130448499205748,0.000326180491582191,-6.89382711076385e-05,-0.000689668016548383,0.000198586775773818,-0.0015374927352956,-0.000104703603884709,-0.00388462909041942,0.101964926656688,0.00960568902343407,0.00960568902343407,0.00777373813276408,0.125999713065538,0.000372231532308239,-0.0111052547351876,0.00212240135038125,0.00119729801786511,-0.00273376366276438,0.0117296907532454,0.0211997513753724,-0.0088041656755797,-0.00743059383992328,-0.00612545747675727,-0.000992555912751739,0.0158987086017542
